radiant_win,avg_rank_tier,radiant_teammate_0,radiant_teammate_1,radiant_teammate_2,radiant_teammate_3,radiant_teammate_4,dire_teammate_0,dire_teammate_1,dire_teammate_2,dire_teammate_3,dire_teammate_4
False,21,2,14,106,6,31,91,60,136,131,114
False,9,99,41,40,131,90,21,50,137,111,11
True,31,32,61,53,93,131,74,110,11,135,102
True,8,93,30,5,7,16,23,26,42,136,1
True,17,98,131,136,35,30,93,11,72,33,42
False,27,96,30,1,126,100,84,2,111,106,44
True,20,104,44,58,13,64,131,39,42,40,35
False,19,54,99,22,40,30,131,47,91,44,16
False,29,13,19,25,20,84,39,86,14,35,96
True,15,1,26,74,97,25,59,67,53,84,123
False,7,14,26,2,41,30,95,57,60,74,25
True,27,10,34,131,49,98,88,81,86,7,70
True,26,54,102,86,53,131,55,51,11,123,10
True,21,5,7,15,21,104,39,131,88,8,102
True,11,9,38,14,11,42,97,94,25,68,123
True,34,72,16,131,17,91,70,106,14,21,128
False,26,27,21,86,28,95,8,25,131,2,84
False,19,50,47,8,119,11,6,131,61,88,68
True,12,30,29,104,21,94,84,36,105,41,14
True,36,86,44,64,71,55,131,106,93,2,14
False,23,131,33,9,53,89,121,19,44,47,84
False,13,36,16,123,1,84,71,6,131,20,91
True,18,31,94,67,49,131,14,60,47,84,48
True,19,135,10,63,74,83,81,41,126,35,86
True,16,17,10,15,31,88,16,83,93,75,71
False,36,44,106,16,21,63,79,25,108,109,131
False,26,13,67,119,60,102,53,41,131,68,14
True,21,87,81,57,39,15,48,2,17,84,62
False,36,11,101,92,98,84,123,4,16,53,1
True,6,86,131,4,42,21,7,35,28,62,8
False,20,5,67,71,74,131,29,128,86,1,27
True,27,97,8,52,64,131,93,14,103,16,49
True,21,109,131,74,63,23,84,5,64,39,44
False,9,27,39,60,96,8,17,26,14,63,94
True,22,8,88,104,131,31,30,68,16,39,25
False,34,57,120,106,67,119,131,63,61,29,86
True,34,8,51,31,62,41,60,114,93,45,86
True,19,106,46,104,14,87,96,7,26,76,21
True,11,81,22,131,30,8,70,114,14,37,45
True,17,30,8,102,15,43,2,42,64,109,40
False,4,7,44,9,75,67,45,84,98,70,2
False,4,76,99,1,64,33,136,84,123,7,17
True,8,26,135,84,13,44,28,119,39,98,35
True,6,36,86,30,44,99,96,41,27,20,74
True,12,15,28,131,61,27,30,21,42,8,64
True,17,80,50,25,84,28,67,76,16,94,30
True,10,43,26,104,54,80,2,74,93,14,22
False,29,38,126,30,111,44,18,71,68,39,17
False,21,23,62,44,26,105,20,45,102,2,9
True,19,20,96,44,71,92,41,87,86,78,14
True,24,11,96,20,6,88,18,83,84,129,36
True,29,80,2,60,64,19,81,16,88,5,98
False,11,5,112,1,9,81,101,104,84,44,61
True,26,44,25,110,131,42,86,52,75,10,128
True,20,44,108,75,9,14,2,62,106,20,21
True,21,25,61,92,110,83,21,107,26,129,49
False,34,74,93,57,66,129,64,86,11,131,34
True,12,7,95,131,36,88,129,97,75,25,14
False,31,60,27,39,131,48,95,25,102,86,92
False,19,91,17,104,67,101,35,83,94,13,36
False,36,30,39,110,88,18,74,73,85,131,26
True,18,14,54,104,57,80,87,88,47,49,131
True,7,15,131,26,25,23,17,18,62,28,119
False,16,136,42,39,64,44,82,72,30,1,98
True,28,131,6,106,29,14,18,2,31,59,32
True,36,33,14,82,58,67,102,2,44,25,72
True,29,131,30,96,25,106,67,136,88,17,129
False,3,95,114,41,96,94,108,40,26,35,21
True,36,34,28,114,25,57,79,131,21,104,126
True,23,2,9,5,67,88,42,54,131,72,40
True,32,25,70,45,27,93,52,13,97,44,131
False,24,104,75,70,86,19,10,114,21,129,121
True,6,42,7,11,104,75,8,88,5,46,37
True,36,40,3,112,99,17,55,128,22,93,52
False,11,26,50,75,19,41,76,29,53,44,5
False,2,11,136,95,99,120,7,111,126,35,14
True,22,111,13,131,38,44,27,123,45,1,135
True,19,86,16,47,44,64,55,12,131,46,9
True,26,106,129,34,71,25,5,10,73,11,104
True,16,68,46,106,16,131,48,2,51,123,76
True,17,54,99,73,68,26,39,18,138,75,29
True,23,87,54,131,53,25,74,47,108,64,44
True,30,43,102,17,131,18,104,22,93,128,14
False,14,99,102,77,53,83,113,50,137,123,6
True,16,84,131,8,128,104,76,37,44,86,16
True,25,8,39,121,63,131,74,93,104,64,51
False,12,41,131,5,36,84,110,22,37,67,21
False,8,63,97,11,27,42,98,110,8,43,5
False,16,44,99,27,131,6,5,86,1,14,42
False,6,2,87,10,18,93,35,104,57,106,123
False,16,131,29,74,27,41,98,23,44,5,53
False,11,91,84,74,44,35,11,50,78,42,68
True,36,110,29,131,76,1,102,86,94,120,53
False,17,89,104,26,15,123,30,102,42,131,80
False,27,25,75,81,86,21,37,16,27,8,11
False,22,135,14,44,64,73,68,16,9,22,70
True,19,64,104,109,31,46,77,26,99,106,131
False,17,90,15,17,44,19,39,74,99,8,7
True,17,18,5,77,26,11,36,40,29,101,54
False,24,14,94,73,11,99,20,16,39,44,57
True,13,8,104,128,36,86,52,44,14,2,84
True,27,102,6,43,25,53,71,131,26,96,114
True,31,34,56,53,16,126,107,84,85,93,80
True,13,14,19,72,123,25,60,22,55,67,39
False,20,37,16,73,44,131,70,98,128,40,106
False,26,66,94,73,92,1,104,25,51,32,22
True,28,93,27,92,19,25,17,36,84,131,35
True,21,14,23,131,88,41,98,30,49,40,7
True,31,107,15,25,14,2,43,21,131,39,7
False,19,44,11,96,14,64,106,40,104,123,94
False,36,44,21,26,71,30,129,113,131,9,103
True,11,32,53,7,52,99,35,16,8,104,74
False,25,42,6,131,9,17,15,106,64,81,39
True,21,28,68,114,56,20,63,3,17,9,7
True,31,22,131,104,75,44,6,86,64,55,37
True,26,26,21,131,81,74,70,5,108,45,51
False,17,67,137,101,93,110,14,44,84,131,36
True,11,131,11,30,108,94,92,29,21,87,36
True,14,59,131,26,14,94,31,89,36,64,42
False,13,101,114,62,49,29,60,6,131,48,31
False,17,18,7,58,13,86,59,31,42,19,71
False,9,136,44,102,4,64,49,84,119,104,30
True,8,131,88,75,18,104,51,36,38,40,108
False,17,25,85,28,131,67,138,45,7,35,92
True,36,106,16,9,25,123,104,22,121,114,68
True,16,35,26,54,71,86,21,14,52,2,75
True,21,49,47,39,83,25,76,104,9,77,68
False,7,30,26,2,17,18,93,75,131,123,36
False,19,29,26,8,86,21,20,22,60,42,131
False,18,53,35,128,67,19,2,22,90,131,44
True,12,26,5,93,2,7,30,12,35,131,16
False,18,98,30,67,35,101,131,84,20,23,70
True,22,126,70,30,71,131,84,22,102,25,29
True,17,14,7,54,37,46,84,121,11,99,72
False,16,21,94,88,30,84,37,19,70,31,114
False,19,35,16,131,25,39,40,47,67,22,56
True,9,15,119,75,68,18,85,26,36,8,131
False,8,15,25,80,13,6,44,42,17,131,64
False,21,2,26,81,71,40,17,104,88,27,1
False,14,35,121,44,26,104,54,31,119,28,94
False,17,100,69,35,39,8,26,54,13,60,131
True,5,48,37,68,81,56,52,16,84,44,19
False,21,57,86,108,71,8,17,63,88,14,35
True,34,123,8,104,88,86,39,131,15,49,105
True,28,2,44,131,101,104,70,20,110,126,123
False,36,126,45,123,8,96,65,131,70,94,102
False,12,1,35,121,14,131,25,85,17,75,68
True,16,49,23,11,1,131,26,83,86,100,15
False,4,67,94,131,104,14,23,99,6,30,84
False,17,22,67,101,104,21,42,87,119,14,72
False,21,25,136,97,75,93,36,14,8,119,39
True,18,30,8,2,16,14,104,38,21,70,131
False,28,38,10,112,131,22,1,86,59,88,73
True,26,90,137,26,10,110,2,131,25,18,51
True,12,67,137,75,39,3,8,88,71,126,19
False,14,72,131,36,67,75,42,68,11,119,6
False,27,40,18,26,39,19,108,106,3,12,135
True,14,17,102,44,131,30,34,93,49,110,5
True,25,20,6,14,56,96,26,16,63,105,21
True,36,8,83,108,40,64,36,86,97,114,84
True,9,7,50,6,131,85,102,42,52,49,128
True,7,26,42,6,22,79,131,14,94,39,50
True,6,94,30,15,44,36,138,105,128,2,5
True,21,106,111,97,54,99,31,120,93,102,86
True,31,60,30,53,49,13,45,48,98,85,59
False,17,62,53,88,38,64,19,21,99,27,104
False,9,40,131,11,86,81,49,39,84,83,53
True,16,73,34,68,8,21,9,22,25,47,97
True,16,36,26,2,93,131,17,100,12,81,35
False,3,18,126,49,30,111,5,114,110,28,84
True,36,106,138,93,42,63,49,14,21,80,137
True,16,8,30,71,85,22,14,126,20,138,37
True,11,25,63,131,71,83,39,26,53,19,12
False,14,14,25,85,93,26,54,30,81,22,131
True,27,1,51,83,39,131,48,74,112,27,14
True,18,2,84,37,39,6,104,131,72,5,25
True,22,49,129,74,37,131,32,101,1,123,104
True,22,96,64,12,107,50,53,86,41,19,51
True,17,131,27,63,16,14,40,8,17,31,137
True,13,74,42,110,44,90,14,131,26,93,16
False,13,15,79,62,35,41,2,64,13,20,138
False,13,131,98,85,14,1,106,15,64,104,53
True,3,75,16,114,49,131,96,35,94,8,120
False,29,106,137,75,6,97,86,102,104,4,76
False,6,2,29,85,101,40,25,53,22,44,64
True,8,80,44,91,74,19,75,26,99,25,67
True,22,21,1,58,121,11,6,104,64,16,40
True,18,7,105,21,83,44,92,37,25,17,10
True,12,114,47,26,44,30,39,4,131,55,119
True,12,100,2,37,50,1,71,121,26,53,44
True,31,136,91,49,131,137,59,42,121,108,123
True,34,131,14,21,2,22,88,23,25,11,26
True,24,80,29,131,94,26,20,61,42,5,11
False,34,75,131,78,31,70,28,123,61,52,114
True,13,63,35,98,53,84,71,64,21,109,6
True,29,131,35,11,129,14,101,67,25,31,16
False,30,136,60,7,54,91,78,131,63,39,57
True,18,42,76,53,83,27,7,87,1,22,137
True,9,104,101,84,8,113,110,19,57,2,126
True,36,6,131,76,100,70,25,14,86,59,2
False,26,46,91,71,68,19,21,20,131,11,5
True,31,14,102,70,131,29,4,94,71,74,30
True,36,69,44,19,102,131,94,52,108,17,22
True,8,44,104,87,14,131,106,8,36,54,101
False,36,10,55,74,64,123,20,135,19,83,70
False,10,135,50,6,119,62,131,93,31,21,104
False,18,26,123,64,25,129,84,44,104,9,11
False,26,50,27,129,131,114,136,2,86,6,45
True,9,71,25,10,108,58,63,37,35,112,129
True,23,131,37,7,76,97,44,108,22,14,9
False,29,22,67,19,131,28,86,14,31,106,54
False,10,9,123,54,6,99,84,36,71,104,3
True,14,131,61,31,42,48,119,14,44,25,35
False,31,67,26,30,104,126,20,83,36,131,48
False,14,67,64,60,76,9,1,37,25,85,30
True,16,25,39,102,7,123,26,15,44,58,82
False,15,12,126,14,29,131,112,4,13,36,88
True,27,67,86,102,21,131,47,56,98,14,26
True,13,98,86,131,54,36,56,49,31,104,74
True,31,48,14,88,99,102,86,13,85,12,131
True,27,104,22,35,70,39,87,36,14,19,93
True,23,88,9,106,37,135,71,47,114,53,25
False,14,126,113,136,131,93,91,44,17,71,36
False,26,76,27,84,96,8,87,48,34,21,2
False,11,14,44,86,35,92,34,109,23,26,131
True,25,30,12,64,25,14,105,3,8,135,98
True,17,85,1,97,26,101,96,104,6,9,39
True,7,43,7,26,49,48,83,74,75,44,96
True,33,52,95,26,22,120,44,86,104,126,131
False,22,131,91,47,8,25,22,30,93,14,108
True,22,26,128,10,28,13,108,126,44,83,100
False,31,84,16,44,5,60,119,27,4,19,76
False,17,64,21,98,93,46,6,26,14,86,84
False,12,76,44,85,30,129,104,131,48,32,102
True,13,72,36,102,14,8,16,99,93,25,49
False,14,18,49,131,35,76,88,13,94,36,40
True,22,14,39,32,16,26,11,25,35,79,69
False,32,57,21,101,39,16,63,83,126,98,5
True,18,6,135,119,36,30,44,131,33,22,73
False,11,84,1,14,47,55,102,63,67,48,31
False,32,23,131,103,35,8,86,16,18,39,21
True,15,7,74,64,81,123,14,1,22,42,21
False,22,59,120,56,64,67,131,21,70,22,97
False,32,131,22,2,1,14,29,111,39,101,42
True,28,137,131,106,48,14,28,98,75,30,8
False,21,17,79,8,19,86,131,14,80,56,120
True,13,84,108,36,63,39,8,87,77,9,111
True,29,123,37,91,119,60,31,36,1,83,39
True,24,48,119,112,20,80,14,123,93,74,131
False,36,69,5,14,120,49,86,137,131,88,21
True,11,11,42,72,107,13,7,26,44,129,84
True,16,16,64,93,121,59,67,104,105,19,86
True,6,9,96,21,101,138,12,11,1,22,71
True,24,131,7,86,25,11,93,5,113,13,33
True,15,99,64,1,74,39,104,11,123,61,27
False,31,96,71,7,26,25,91,136,31,2,53
True,23,39,129,14,52,11,99,34,71,56,35
True,36,86,98,57,44,126,79,131,41,46,96
True,27,35,102,70,119,73,76,1,131,2,68
False,24,60,52,112,14,44,39,16,7,67,50
False,16,27,120,8,97,100,32,126,131,60,26
True,31,83,36,70,131,21,104,30,95,84,17
True,9,67,131,61,51,27,99,11,56,9,41
True,19,106,38,102,86,63,87,48,31,47,36
False,21,74,27,84,20,9,86,104,17,73,101
True,16,1,113,131,42,94,54,123,14,85,47
True,21,16,79,99,25,131,50,136,13,86,104
True,8,44,36,100,30,97,15,71,6,41,131
True,21,57,30,27,15,49,10,75,96,14,71
True,16,62,131,70,11,38,121,67,76,75,14
True,9,74,99,6,37,29,53,9,41,16,46
False,16,93,86,51,13,96,106,30,70,98,128
True,14,99,8,27,114,88,32,137,39,67,2
True,7,21,84,44,35,112,71,1,30,11,137
False,19,71,30,41,111,107,13,8,57,64,34
True,4,45,22,14,35,84,63,99,53,21,31
False,9,32,114,17,18,53,93,60,131,27,84
True,20,50,35,42,49,44,126,67,81,79,92
True,22,69,131,112,91,136,30,101,26,44,41
False,34,20,28,100,70,94,31,35,63,104,131
False,5,48,36,7,85,25,75,67,22,104,11
False,36,25,17,100,52,98,7,5,88,131,72
False,16,1,98,15,123,13,72,101,41,35,7
False,9,60,131,11,75,119,35,64,2,94,86
True,14,131,2,46,126,50,98,30,17,67,123
False,26,88,2,20,120,8,70,22,100,135,106
True,27,42,30,19,106,25,39,2,53,4,128
False,36,136,131,53,106,74,57,48,88,61,137
True,16,72,101,47,128,2,20,41,9,14,49
False,23,98,52,131,11,112,5,21,94,7,9
False,21,70,51,53,114,131,39,42,37,105,135
True,16,84,113,31,44,85,104,102,131,81,76
True,21,126,30,44,21,57,4,26,9,7,6
False,6,55,8,32,2,20,35,41,40,14,21
False,35,15,35,70,39,7,20,107,8,64,22
True,26,38,35,47,84,14,83,49,99,71,64
True,11,131,22,41,94,29,30,4,100,82,71
False,10,104,50,18,87,7,137,121,11,95,40
True,13,30,87,6,7,39,59,26,67,123,136
True,24,109,27,131,98,113,123,11,44,51,42
True,17,26,111,99,67,44,33,8,27,53,16
False,24,14,71,123,95,90,136,11,47,92,35
True,36,131,61,70,129,35,17,14,53,40,120
True,18,131,91,136,77,92,1,71,88,84,86
False,26,14,6,74,59,104,25,108,49,131,75
True,36,63,131,39,50,106,41,14,31,129,47
False,25,76,34,63,2,73,31,138,47,88,49
True,20,1,23,3,25,91,22,70,131,88,104
True,16,37,61,85,7,21,13,26,16,20,6
False,6,65,32,62,131,36,7,25,30,5,63
True,13,14,22,70,25,50,21,2,58,31,44
True,30,41,56,28,131,22,5,97,76,1,96
True,14,11,27,93,42,131,49,16,14,87,56
True,20,123,64,47,46,60,49,12,62,69,86
True,14,123,1,32,85,42,102,25,79,10,29
False,7,68,11,29,26,44,42,83,138,36,14
True,19,48,20,114,96,86,98,119,64,11,1
False,23,136,113,28,37,121,2,126,101,50,26
True,24,22,96,11,8,72,56,51,26,15,21
False,16,28,11,123,93,131,95,20,111,30,135
False,21,54,28,51,50,86,2,97,89,6,131
False,14,99,126,57,58,2,52,28,27,102,47
True,16,7,28,75,93,39,123,54,51,99,128
True,24,136,25,102,86,42,44,2,11,131,83
True,12,70,29,64,30,35,67,57,13,97,131
True,12,81,42,84,11,85,32,18,25,93,33
False,5,44,38,6,99,26,84,47,56,15,81
True,21,53,30,102,8,56,88,26,136,99,44
True,31,48,106,7,20,53,19,129,21,102,22
True,10,63,37,64,89,14,131,27,22,38,44
False,19,25,76,16,5,48,70,104,131,14,37
True,20,91,28,35,14,26,11,72,131,71,110
False,8,44,27,96,128,59,43,15,50,102,42
True,18,3,104,131,114,86,30,16,44,20,113
True,17,114,28,7,11,123,35,86,46,54,37
True,35,57,102,25,106,2,97,44,136,131,14
False,32,2,64,1,88,10,98,73,22,93,84
True,12,1,14,102,84,79,26,94,42,21,131
False,16,31,86,104,14,94,10,85,77,53,120
False,12,5,42,14,26,100,21,98,54,50,62
True,19,39,44,104,23,45,7,131,112,6,74
False,18,123,75,17,8,85,51,2,131,1,36
False,36,25,86,137,39,22,10,14,7,99,64
True,24,40,61,7,70,107,64,25,41,29,105
True,8,104,123,35,27,44,42,10,64,131,67
False,18,68,28,44,21,22,50,74,54,2,85
True,21,52,44,98,7,26,20,49,75,25,102
False,31,131,88,104,18,36,63,106,4,64,98
True,22,37,25,11,106,108,49,57,13,84,9
True,23,111,102,48,21,98,67,71,25,69,30
True,23,21,18,2,35,128,48,86,26,93,16
True,6,36,14,9,6,2,99,75,43,8,123
True,18,1,137,53,131,106,84,67,35,112,39
False,21,3,26,14,73,67,75,16,86,136,35
False,27,28,35,102,20,44,98,138,34,81,79
True,36,14,53,94,96,50,123,129,9,39,51
True,36,42,2,11,74,131,19,112,26,57,44
False,23,34,128,60,67,22,35,106,19,102,26
True,11,102,36,84,47,106,31,26,2,70,9
True,27,9,76,33,47,131,104,31,32,52,35
False,16,121,6,11,64,36,119,93,131,42,35
False,36,14,129,53,13,79,2,131,40,25,39
False,21,1,86,84,121,13,85,40,2,74,73
True,31,40,136,11,86,98,108,17,67,131,52
True,10,35,83,131,52,16,54,102,26,84,15
False,6,54,29,9,25,40,19,32,35,27,131
True,19,51,61,98,21,34,104,88,36,30,6
True,32,30,13,81,131,93,36,96,31,44,26
True,19,6,128,2,80,131,11,96,4,31,26
True,27,62,97,110,86,44,25,102,54,129,64
True,36,9,2,86,106,131,88,89,35,19,45
False,30,131,96,71,82,16,61,51,14,11,54
True,18,1,35,27,102,26,16,106,85,14,75
False,31,44,40,84,69,86,39,14,34,87,49
False,31,63,64,35,60,57,74,111,2,39,41
True,34,22,102,69,80,1,19,6,123,11,20
True,11,5,37,19,70,86,62,59,54,40,104
True,32,131,46,59,60,31,14,57,81,69,39
True,7,113,81,55,44,30,136,26,99,5,35
True,36,129,34,131,106,19,64,22,4,14,52
True,18,54,83,77,74,64,105,47,11,7,9
False,30,25,90,94,23,64,93,57,108,128,80
True,12,51,105,44,25,49,93,54,69,64,36
False,26,26,84,17,14,15,54,28,131,128,56
False,11,42,6,70,40,84,131,60,14,21,73
True,19,70,26,30,131,129,14,25,51,9,81
True,20,2,7,89,27,80,113,84,12,26,53
True,29,27,47,17,93,131,11,72,86,85,97
True,27,14,2,6,20,36,58,129,44,102,126
True,11,105,109,101,14,104,74,44,113,131,29
False,16,44,21,84,49,25,29,131,106,95,30
True,36,25,84,86,112,108,40,113,44,26,16
False,20,111,6,14,131,74,60,11,20,31,83
True,12,31,54,30,85,113,39,120,14,44,84
False,35,10,75,9,11,71,63,131,96,137,105
True,18,20,35,26,49,63,105,97,9,18,21
False,17,14,105,38,113,73,131,137,102,25,13
False,24,119,108,12,131,21,37,123,28,86,8
True,22,73,76,33,23,56,14,54,66,79,85
True,27,96,110,40,119,114,2,35,71,36,8
True,36,79,2,106,21,103,93,11,131,14,29
True,31,45,96,76,6,64,30,42,44,56,131
True,28,88,101,96,35,53,87,7,48,119,74
True,26,131,104,35,5,48,76,101,86,108,4
True,26,20,97,131,114,11,60,72,56,51,74
True,17,48,86,64,74,60,21,84,42,94,34
True,19,60,30,52,15,57,136,106,19,18,21
True,19,93,30,112,104,36,120,53,123,7,41
True,4,30,121,1,39,104,88,101,46,26,51
True,22,106,96,73,131,32,88,67,90,69,39
False,23,27,59,93,42,57,14,44,11,26,131
True,23,11,44,28,35,30,1,57,53,10,104
True,26,102,56,60,22,48,86,7,114,20,98
False,21,88,26,93,87,25,131,8,136,38,13
True,5,35,131,123,81,36,29,21,22,84,11
True,21,14,136,87,2,41,37,88,96,25,95
False,27,62,131,1,52,21,86,51,35,15,10
True,21,20,19,97,94,99,44,40,42,86,39
True,12,14,8,85,64,106,50,20,59,75,2
False,13,73,98,57,47,100,81,71,131,36,44
False,25,114,11,105,63,135,9,28,79,119,67
True,4,11,71,16,57,96,18,20,126,123,27
True,8,27,14,131,6,62,2,8,106,64,26
False,12,1,40,15,100,14,6,81,61,5,37
True,24,87,13,74,2,44,58,75,111,53,73
False,21,26,1,11,49,105,85,84,80,137,131
False,22,14,64,8,7,16,88,2,67,17,84
True,10,85,108,44,47,7,54,29,15,131,121
True,16,11,7,128,14,8,100,21,50,41,15
True,27,137,9,26,73,70,8,99,14,131,100
False,21,113,48,52,119,31,35,29,131,30,70
True,23,22,8,84,102,29,25,55,1,131,20
True,25,4,61,104,58,5,11,30,26,96,8
True,23,102,63,106,126,21,88,69,41,59,37
True,27,46,58,131,8,23,47,91,2,88,114
False,9,42,26,58,36,39,14,11,35,57,123
True,2,1,114,86,8,119,6,14,57,56,11
True,19,33,104,123,35,70,106,75,71,4,5
False,23,69,63,49,30,14,37,131,7,42,97
False,36,123,9,93,84,26,28,131,102,53,49
False,24,109,17,97,131,20,111,44,137,86,64
True,29,7,86,61,48,64,47,21,84,20,88
True,16,105,131,74,44,2,42,14,7,8,53
False,34,22,14,131,44,7,86,97,29,6,102
True,31,26,104,18,119,59,63,129,135,14,72
True,32,31,44,28,22,102,35,42,54,123,39
False,33,114,35,104,73,131,30,2,21,138,8
True,29,131,7,49,64,21,86,108,74,8,20
True,36,56,34,27,21,108,101,15,20,52,48
True,13,85,35,6,43,88,44,36,123,26,25
True,26,97,34,86,25,14,93,105,13,2,37
True,36,49,43,19,12,14,53,98,37,21,13
False,19,44,123,96,37,74,104,137,131,8,97
True,6,84,2,89,91,114,1,11,26,19,104
False,22,8,17,26,42,72,27,21,29,11,18
False,23,25,8,123,49,30,36,119,74,93,95
True,16,11,136,30,129,64,74,89,42,14,123
False,13,5,59,67,9,39,62,49,29,13,26
True,31,76,2,97,64,8,108,84,25,111,119
True,21,71,101,1,49,113,21,87,86,16,104
True,31,114,44,58,49,7,63,80,9,106,78
False,28,42,92,131,1,19,101,39,2,53,72
False,17,74,50,120,54,86,21,96,35,5,111
True,17,129,5,44,106,57,14,68,136,54,84
False,36,53,42,88,39,50,9,64,131,70,49
False,31,76,109,62,2,123,56,90,63,57,41
False,33,44,110,136,14,137,46,101,109,37,104
True,26,50,85,84,23,63,8,35,104,106,20
True,36,14,74,70,104,131,93,137,9,45,5
True,7,86,14,8,59,2,44,26,131,99,21
False,26,131,74,64,96,48,50,106,86,28,54
True,21,6,5,39,128,84,11,93,48,16,82
True,21,71,11,131,4,101,106,27,135,100,44
True,16,6,137,87,25,131,114,28,90,37,54
True,13,44,35,30,74,119,6,121,50,28,75
False,7,88,19,16,99,114,85,42,93,73,92
True,14,13,12,108,111,84,14,39,85,126,50
True,36,17,34,99,136,123,31,61,16,131,7
True,10,5,131,8,137,93,36,21,97,96,20
True,22,65,44,50,129,22,14,131,86,27,1
True,33,106,44,53,102,14,50,96,138,113,34
False,9,7,40,42,114,5,47,104,8,131,37
False,36,59,44,57,20,79,69,10,51,17,131
False,22,10,83,53,76,71,137,123,11,44,31
True,11,71,101,86,48,75,25,27,22,44,14
False,32,28,88,17,31,32,11,49,131,137,58
True,28,74,86,1,14,34,49,45,107,63,119
True,35,102,71,112,16,54,114,121,39,131,47
False,28,104,64,101,2,126,131,114,102,74,120
True,36,53,131,34,25,62,89,100,20,13,10
True,31,59,131,7,63,128,114,31,82,2,102
False,20,46,18,29,74,32,131,73,93,59,2
True,18,80,99,11,123,131,60,14,13,67,50
True,16,131,11,2,20,39,111,28,121,138,36
True,17,54,99,71,6,103,49,26,18,110,85
True,24,72,48,14,22,29,49,131,13,70,50
False,7,23,42,74,9,7,44,46,84,101,11
False,4,19,6,137,13,114,121,138,95,108,2
False,12,26,70,69,121,11,54,14,34,104,137
False,32,104,39,131,64,95,108,76,72,86,41
True,30,39,19,110,48,30,131,8,85,95,49
False,16,76,80,64,20,44,119,1,50,107,108
False,7,7,93,119,14,26,2,34,15,30,95
False,36,102,25,95,85,113,74,109,96,14,58
True,26,15,68,2,40,113,6,104,74,30,64
True,17,62,36,123,49,67,131,44,114,26,15
True,35,31,44,16,131,97,80,75,102,106,61
True,12,5,105,93,38,48,50,71,76,10,29
True,36,112,96,59,101,25,5,7,72,97,16
False,23,104,5,44,20,49,32,16,25,105,26
True,18,55,131,39,7,11,42,35,30,97,37
True,21,27,71,60,44,86,128,26,14,48,53
True,7,51,56,54,86,4,22,71,72,8,84
False,11,68,41,96,26,59,15,62,64,98,119
True,26,63,2,27,119,42,69,44,26,13,40
True,29,119,31,47,2,94,42,8,66,60,111
True,23,8,87,29,9,36,25,131,44,96,128
True,14,74,76,2,94,27,11,53,93,7,26
True,34,59,131,70,92,36,40,3,114,39,137
True,14,101,15,50,8,32,40,59,2,20,63
True,26,25,37,14,39,59,13,6,16,18,86
False,12,64,123,8,39,81,44,26,84,21,40
True,21,108,54,17,5,75,18,19,131,97,27
True,13,131,82,26,44,20,1,123,121,74,99
False,21,38,31,67,27,21,5,11,83,54,28
True,18,110,104,86,23,42,71,131,120,25,1
True,6,30,84,19,62,48,95,45,111,86,102
False,19,85,94,95,104,5,105,38,1,102,35
False,16,123,93,22,96,39,43,113,2,50,27
True,8,45,102,14,88,42,26,70,104,71,74
True,9,19,131,29,114,53,62,44,27,104,26
True,36,14,20,34,81,86,42,123,63,40,48
True,6,131,44,84,4,49,14,22,5,2,48
True,13,131,16,10,30,23,19,105,85,35,96
True,13,59,105,39,2,21,22,86,46,27,42
False,23,26,95,9,98,37,39,14,49,47,21
False,14,97,75,28,30,47,62,35,95,61,20
True,12,31,25,69,21,2,108,75,41,26,52
False,31,73,53,42,5,52,76,128,9,49,22
False,16,54,29,5,52,26,98,22,34,25,87
True,6,14,73,7,35,28,53,75,81,44,17
False,3,52,8,82,2,33,131,1,84,4,17
True,18,64,83,123,49,106,68,44,76,42,85
False,22,107,19,84,64,70,113,75,131,42,49
True,26,93,76,27,20,104,71,8,39,21,100
False,29,108,5,43,31,114,39,9,35,104,131
True,19,21,22,88,108,35,123,4,75,25,2
False,21,21,86,102,14,11,40,57,6,7,84
True,26,14,53,1,36,75,37,119,92,93,6
False,21,8,68,85,113,14,98,57,21,84,104
False,36,21,67,98,15,79,19,131,39,99,10
False,18,21,106,26,2,19,36,42,57,45,67
True,4,21,85,105,136,58,63,6,93,86,84
True,12,2,84,108,14,56,104,93,22,82,86
True,21,36,67,123,34,28,105,6,52,2,39
True,27,106,138,14,30,123,131,108,50,86,114
True,11,6,84,17,101,57,26,21,14,60,67
False,34,21,14,105,67,74,25,39,50,131,2
True,12,30,1,68,106,77,93,53,75,16,14
True,28,136,20,91,42,104,129,14,109,89,13
True,20,136,11,25,49,131,36,110,42,22,129
False,3,44,71,114,35,18,7,87,53,12,80
True,9,28,108,71,32,26,36,8,7,21,104
True,26,86,14,50,91,136,36,131,25,123,13
True,16,7,83,109,14,11,123,63,74,131,104
True,2,25,35,5,34,67,6,4,91,87,27
